"","X","periodo","nombre_region","toi","to","tp","td","Ocupados","Desocupados","FDT","PET","FFT","OI","sexo"
"1631",1631,"2020.ASO","Aysén",29.98,63.1,67.32,6.27,53075,3552,56628,84119,27491,15910,"Mujer"
"1632",1632,"2020.SON","Aysén",28.97,62.22,66.75,6.79,52369,3813,56182,84165,27983,15169,"Mujer"
"1633",1633,"2020.OND","Aysén",29.07,63.21,67.31,6.1,53242,3457,56699,84232,27533,15480,"Mujer"
"1634",1634,"2020.NDE","Aysén",30.6,64.72,68.01,4.85,54549,2778,57327,84289,26962,16692,"Mujer"
"1635",1635,"2021.DEF","Aysén",30.78,63.89,67.83,5.81,53899,3325,57224,84359,27135,16589,"Mujer"
"1636",1636,"2021.EFM","Aysén",30.92,64.07,67.68,5.34,54089,3050,57139,84420,27281,16723,"Mujer"
"1637",1637,"2021.FMA","Aysén",30.38,64.38,69.12,6.86,54384,4006,58391,84478,26087,16522,"Mujer"
"1638",1638,"2021.MAM","Aysén",31.11,65.47,69.58,5.9,55350,3471,58821,84540,25719,17219,"Mujer"
"1639",1639,"2021.AMJ","Aysén",31.1,62.76,66.86,6.14,53095,3475,56570,84603,28033,16510,"Mujer"
"1640",1640,"2021.MJJ","Aysén",32.76,63.03,65.54,3.82,53367,2121,55488,84665,29177,17483,"Mujer"
"1641",1641,"2021.JJA","Aysén",33.76,63.48,65.89,3.66,53780,2044,55824,84717,28893,18156,"Mujer"
"1642",1642,"2021.JAS","Aysén",32.38,65.51,67.79,3.38,55527,1940,57467,84768,27301,17980,"Mujer"
"1643",1643,"2021.ASO","Aysén",30.79,65.94,68.51,3.76,55929,2182,58112,84819,26707,17221,"Mujer"
"1644",1644,"2021.SON","Aysén",30.2,65.94,68.29,3.43,55963,1989,57952,84867,26915,16901,"Mujer"
"1645",1645,"2021.OND","Aysén",32.02,65.74,67.93,3.21,55843,1854,57697,84940,27243,17880,"Mujer"
"1646",1646,"2021.NDE","Aysén",31.21,64.9,67.36,3.64,55168,2086,57253,85000,27747,17216,"Mujer"
"1647",1647,"2022.DEF","Aysén",30.25,63.75,66.52,4.17,54220,2359,56579,85053,28474,16402,"Mujer"
"1648",1648,"2022.EFM","Aysén",30.34,64.77,68.22,5.06,55120,2935,58054,85104,27050,16723,"Mujer"
"1649",1649,"2022.FMA","Aysén",31.8,65.44,69.44,5.76,55730,3407,59137,85161,26024,17721,"Mujer"
"1650",1650,"2022.MAM","Aysén",31.75,66.86,71.47,6.45,56971,3930,60901,85211,24310,18087,"Mujer"
"1651",1651,"2022.AMJ","Aysén",30.42,67.88,72.41,6.26,57880,3862,61742,85270,23528,17607,"Mujer"
"1652",1652,"2022.MJJ","Aysén",30.63,68.21,72.49,5.9,58208,3647,61855,85334,23479,17832,"Mujer"
"1653",1653,"2022.JJA","Aysén",31.96,68.53,72,4.82,58525,2964,61489,85406,23917,18704,"Mujer"
"1654",1654,"2022.JAS","Aysén",32.08,68.41,71.72,4.61,58467,2826,61292,85459,24167,18754,"Mujer"
"1655",1655,"2022.ASO","Aysén",30.49,68.4,71.44,4.26,58492,2605,61097,85521,24424,17832,"Mujer"
"1656",1656,"2022.SON","Aysén",30.17,69.64,72.9,4.47,59593,2785,62378,85569,23191,17978,"Mujer"
"1657",1657,"2022.OND","Aysén",31.11,70.54,73.34,3.81,60400,2393,62793,85621,22828,18788,"Mujer"
"1658",1658,"2022.NDE","Aysén",31.77,70.84,73.78,3.98,60697,2518,63216,85678,22462,19282,"Mujer"
"1659",1659,"2023.DEF","Aysén",29.93,69.71,72.62,4.01,59778,2498,62276,85751,23475,17889,"Mujer"
"1660",1660,"2023.EFM","Aysén",30.94,69.51,72.71,4.39,59642,2740,62382,85800,23418,18451,"Mujer"
"1661",1661,"2023.FMA","Aysén",31.1,69.16,72.62,4.76,59393,2970,62363,85874,23511,18471,"Mujer"
"1662",1662,"2023.MAM","Aysén",31.62,68.62,72.58,5.45,58962,3400,62362,85927,23565,18642,"Mujer"
"1663",1663,"2023.AMJ","Aysén",30.15,66.59,71.24,6.53,57255,3999,61253,85985,24732,17260,"Mujer"
"1664",1664,"2023.MJJ","Aysén",28.88,66.15,70.92,6.72,56918,4098,61016,86038,25022,16440,"Mujer"
"1665",1665,"2023.JJA","Aysén",30.2,66.65,71.27,6.49,57380,3980,61360,86098,24738,17331,"Mujer"
"1666",1666,"2020.JJA","Magallanes",15.73,51.88,56.9,8.83,75774,7338,83112,146067,62955,11917,"Mujer"
"1667",1667,"2020.JAS","Magallanes",14.62,52.98,57.47,7.81,77457,6562,84019,146199,62180,11327,"Mujer"
"1668",1668,"2020.ASO","Magallanes",14.79,53.17,57.59,7.68,77811,6477,84288,146350,62062,11505,"Mujer"
"1669",1669,"2020.SON","Magallanes",16.69,53.18,57.87,8.11,77906,6879,84785,146498,61713,13003,"Mujer"
"1670",1670,"2020.OND","Magallanes",17.46,53.72,57.89,7.21,78786,6118,84904,146661,61757,13756,"Mujer"
"1671",1671,"2020.NDE","Magallanes",18.78,55.91,59.17,5.51,82078,4790,86868,146815,59947,15411,"Mujer"
"1672",1672,"2021.DEF","Magallanes",19.7,56.18,59.24,5.16,82579,4497,87076,146984,59908,16267,"Mujer"
"1673",1673,"2021.EFM","Magallanes",20.97,57.51,60.95,5.65,84604,5062,89666,147118,57452,17743,"Mujer"
"1674",1674,"2021.FMA","Magallanes",19.91,58.03,61.85,6.19,85455,5637,91092,147270,56178,17013,"Mujer"
"1675",1675,"2021.MAM","Magallanes",18.58,58.68,61.76,4.99,86506,4545,91051,147421,56370,16074,"Mujer"
"1676",1676,"2021.AMJ","Magallanes",18.03,58.61,61.94,5.38,86492,4921,91413,147575,56162,15597,"Mujer"
"1677",1677,"2021.MJJ","Magallanes",16.79,58.57,61.91,5.39,86525,4931,91456,147717,56261,14531,"Mujer"
"1678",1678,"2021.JJA","Magallanes",17.57,59.75,63.37,5.71,88351,5354,93705,147862,54157,15520,"Mujer"
"1679",1679,"2021.JAS","Magallanes",17.12,59.66,63.34,5.81,88284,5446,93730,147987,54257,15111,"Mujer"
"1680",1680,"2021.ASO","Magallanes",18.52,60.23,63.74,5.51,89205,5205,94410,148115,53705,16517,"Mujer"
"1681",1681,"2021.SON","Magallanes",18.51,59.89,63.58,5.8,88782,5471,94252,148241,53989,16432,"Mujer"
"1682",1682,"2021.OND","Magallanes",19.89,60.88,64.08,4.98,90319,4739,95058,148354,53296,17961,"Mujer"
"1683",1683,"2021.NDE","Magallanes",20.53,61.25,64.53,5.08,90953,4865,95818,148484,52666,18677,"Mujer"
"1684",1684,"2022.DEF","Magallanes",21.34,60.89,63.46,4.05,90484,3822,94306,148611,54305,19309,"Mujer"
"1685",1685,"2022.EFM","Magallanes",21,61.2,63.83,4.12,91020,3916,94937,148730,53793,19117,"Mujer"
"1686",1686,"2022.FMA","Magallanes",21.76,61.33,63.86,3.96,91293,3759,95052,148850,53798,19866,"Mujer"
"1687",1687,"2022.MAM","Magallanes",19.81,62.29,65.06,4.26,92796,4133,96929,148973,52044,18386,"Mujer"
"1688",1688,"2022.AMJ","Magallanes",19.77,61.82,64.74,4.5,92176,4341,96517,149092,52575,18226,"Mujer"
"1689",1689,"2022.MJJ","Magallanes",18.8,62.76,66,4.9,93657,4826,98483,149220,50737,17604,"Mujer"
"1690",1690,"2022.JJA","Magallanes",19.56,61.9,64.94,4.69,92434,4551,96985,149335,52350,18077,"Mujer"
"1691",1691,"2022.JAS","Magallanes",19.06,61.84,65.77,5.98,92425,5882,98307,149460,51153,17619,"Mujer"
"1692",1692,"2022.ASO","Magallanes",21.51,62.17,65.76,5.45,93000,5360,98360,149583,51223,20004,"Mujer"
"1693",1693,"2022.SON","Magallanes",19.76,62.45,66.02,5.4,93494,5338,98832,149700,50868,18472,"Mujer"
"1694",1694,"2022.OND","Magallanes",20.03,63.94,66.57,3.96,95789,3949,99738,149818,50080,19188,"Mujer"
"1695",1695,"2022.NDE","Magallanes",18.52,63.79,66.62,4.24,95645,4233,99878,149931,50053,17711,"Mujer"
"1696",1696,"2023.DEF","Magallanes",19.56,64.18,66.86,4,96313,4012,100325,150056,49731,18837,"Mujer"
"1697",1697,"2023.EFM","Magallanes",19.39,63.67,66.45,4.18,95617,4172,99789,150178,50389,18544,"Mujer"
"1698",1698,"2023.FMA","Magallanes",18.3,64.62,67.39,4.12,97120,4175,101294,150304,49010,17774,"Mujer"
"1699",1699,"2023.MAM","Magallanes",17.96,64.82,68.04,4.73,97506,4844,102350,150419,48069,17512,"Mujer"
"1700",1700,"2023.AMJ","Magallanes",19.09,64.75,67.88,4.61,97478,4711,102189,150544,48355,18610,"Mujer"
"1701",1701,"2023.MJJ","Magallanes",19.02,62.8,66.54,5.62,94613,5637,100250,150659,50409,17994,"Mujer"
"1702",1702,"2023.JJA","Magallanes",19.13,62.78,66.93,6.2,94654,6260,100914,150772,49858,18105,"Mujer"
"1703",1703,"2020.JJA","Metropolitana",21.37,47.94,55.4,13.45,3172608,493048,3665655,6617285,2951630,678003,"Mujer"
"1704",1704,"2020.JAS","Metropolitana",22.61,49.53,57.1,13.24,3282143,501083,3783226,6626013,2842787,741978,"Mujer"
"1705",1705,"2020.ASO","Metropolitana",23.68,51.82,59.35,12.67,3438404,499003,3937407,6634728,2697321,814075,"Mujer"
"1706",1706,"2020.SON","Metropolitana",25.54,53.95,61.14,11.77,3583866,478205,4062071,6643413,2581342,915175,"Mujer"
"1707",1707,"2020.OND","Metropolitana",25.75,54.42,61.45,11.44,3620022,467844,4087866,6652108,2564242,932139,"Mujer"
"1708",1708,"2020.NDE","Metropolitana",26.38,54.89,61.95,11.39,3656278,469947,4126226,6660888,2534662,964694,"Mujer"
"1709",1709,"2021.DEF","Metropolitana",25.39,54.58,61.97,11.92,3640394,492513,4132907,6669578,2536671,924436,"Mujer"
"1710",1710,"2021.EFM","Metropolitana",25.58,54.34,61.82,12.11,3628777,500089,4128866,6678348,2549482,928091,"Mujer"
"1711",1711,"2021.FMA","Metropolitana",25.1,54.37,61.77,11.98,3635794,494754,4130548,6687045,2556497,912598,"Mujer"
"1712",1712,"2021.MAM","Metropolitana",25.01,54.12,61.08,11.4,3623739,466198,4089936,6695752,2605816,906149,"Mujer"
"1713",1713,"2021.AMJ","Metropolitana",25.04,54.58,60.87,10.33,3659294,421534,4080828,6704466,2623638,916461,"Mujer"
"1714",1714,"2021.MJJ","Metropolitana",26.48,55.38,61.17,9.47,3717506,389008,4106514,6713233,2606719,984546,"Mujer"
"1715",1715,"2021.JJA","Metropolitana",26.46,56.1,61.79,9.21,3770267,382354,4152621,6720214,2567593,997566,"Mujer"
"1716",1716,"2021.JAS","Metropolitana",27.09,56.46,62.19,9.22,3797290,385496,4182787,6725577,2542790,1028570,"Mujer"
"1717",1717,"2021.ASO","Metropolitana",26.9,56.91,62.54,8.99,3830856,378569,4209425,6730902,2521477,1030398,"Mujer"
"1718",1718,"2021.SON","Metropolitana",27.28,57.48,62.65,8.25,3872041,347998,4220039,6736173,2516134,1056299,"Mujer"
"1719",1719,"2021.OND","Metropolitana",27.18,57.86,62.9,8.01,3900857,339771,4240628,6741487,2500859,1060376,"Mujer"
"1720",1720,"2021.NDE","Metropolitana",26.65,57.65,62.75,8.13,3889641,344057,4233698,6746853,2513155,1036639,"Mujer"
"1721",1721,"2022.DEF","Metropolitana",25.91,57.88,63.27,8.53,3907899,364257,4272156,6752126,2479970,1012589,"Mujer"
"1722",1722,"2022.EFM","Metropolitana",25.07,58.47,64.03,8.69,3950831,376176,4327007,6757469,2430462,990302,"Mujer"
"1723",1723,"2022.FMA","Metropolitana",24.84,58.71,64.16,8.48,3970629,368049,4338678,6762747,2424069,986108,"Mujer"
"1724",1724,"2022.MAM","Metropolitana",25.47,58.87,64.19,8.3,3984125,360565,4344690,6768068,2423378,1014564,"Mujer"
"1725",1725,"2022.AMJ","Metropolitana",25.31,58.72,63.99,8.23,3977512,356701,4334214,6773392,2439178,1006767,"Mujer"
"1726",1726,"2022.MJJ","Metropolitana",24.48,59.11,64.48,8.33,4006889,363880,4370769,6778734,2407965,980869,"Mujer"
"1727",1727,"2022.JJA","Metropolitana",23.77,58.95,64.29,8.3,3999005,361975,4360979,6783758,2422779,950747,"Mujer"
"1728",1728,"2022.JAS","Metropolitana",23.84,58.58,63.97,8.43,3976742,366089,4342831,6788459,2445628,947973,"Mujer"
"1729",1729,"2022.ASO","Metropolitana",24.54,58.42,63.89,8.57,3968478,371944,4340422,6793189,2452767,973979,"Mujer"
"1730",1730,"2022.SON","Metropolitana",23.91,58.29,63.87,8.74,3962677,379383,4342060,6797898,2455838,947420,"Mujer"
"1731",1731,"2022.OND","Metropolitana",24.02,58.42,64.11,8.87,3974311,386738,4361049,6802601,2441552,954750,"Mujer"
"1732",1732,"2022.NDE","Metropolitana",24.17,58.64,64.55,9.16,3991607,402271,4393878,6807294,2413416,964921,"Mujer"
"1733",1733,"2023.DEF","Metropolitana",24.54,58.98,65.33,9.71,4017819,432287,4450106,6812060,2361954,986057,"Mujer"
"1734",1734,"2023.EFM","Metropolitana",24.53,58.82,65.46,10.14,4009820,452497,4462317,6816747,2354430,983452,"Mujer"
"1735",1735,"2023.FMA","Metropolitana",24.29,58.81,65.06,9.6,4012024,425996,4438020,6821435,2383415,974610,"Mujer"
"1736",1736,"2023.MAM","Metropolitana",24.15,59.02,64.97,9.15,4028875,405854,4434729,6826217,2391488,973086,"Mujer"
"1737",1737,"2023.AMJ","Metropolitana",23.94,59.41,65.27,8.98,4058177,400542,4458719,6830899,2372180,971642,"Mujer"
"1738",1738,"2023.MJJ","Metropolitana",23.11,59.36,65.48,9.35,4057815,418344,4476160,6835587,2359427,937672,"Mujer"
"1739",1739,"2023.JJA","Metropolitana",22.81,59.02,65.3,9.61,4037291,429334,4466625,6840306,2373681,920933,"Mujer"
"1740",1740,"2020.JJA","Los Ríos",33.44,43.26,51.35,15.75,142454,26637,169091,329270,160179,47636,"Mujer"
"1741",1741,"2020.JAS","Los Ríos",35.38,43.55,50.72,14.13,143497,23622,167119,329472,162353,50775,"Mujer"
"1742",1742,"2020.ASO","Los Ríos",35.54,46.25,52.97,12.69,152479,22160,174638,329673,155035,54189,"Mujer"
"1743",1743,"2020.SON","Los Ríos",34.56,48.07,53.04,9.36,158595,16385,174981,329909,154928,54815,"Mujer"
"1744",1744,"2020.OND","Los Ríos",34.04,48.39,53.02,8.73,159757,15283,175040,330114,155074,54378,"Mujer"
"1745",1745,"2020.NDE","Los Ríos",34.08,47.76,52.64,9.28,157769,16131,173900,330340,156440,53770,"Mujer"
"1746",1746,"2021.DEF","Los Ríos",34.08,48.18,53.76,10.38,159247,18443,177690,330546,152856,54275,"Mujer"
"1747",1747,"2021.EFM","Los Ríos",34.51,49.2,55.17,10.82,162737,19743,182480,330765,148285,56164,"Mujer"
"1748",1748,"2021.FMA","Los Ríos",33.75,48.71,54.41,10.47,161207,18861,180069,330969,150900,54413,"Mujer"
"1749",1749,"2021.MAM","Los Ríos",32.11,47.99,53.05,9.54,158926,16761,175687,331188,155501,51027,"Mujer"
"1750",1750,"2021.AMJ","Los Ríos",31.83,47.63,51.86,8.14,157859,13990,171849,331399,159550,50245,"Mujer"
"1751",1751,"2021.MJJ","Los Ríos",32.99,46.75,51.18,8.66,155040,14701,169741,331634,161893,51148,"Mujer"
"1752",1752,"2021.JJA","Los Ríos",33.48,46.16,50.76,9.06,153177,15259,168436,331850,163414,51286,"Mujer"
"1753",1753,"2021.JAS","Los Ríos",31.51,46.9,51.31,8.6,155732,14654,170386,332057,161671,49069,"Mujer"
"1754",1754,"2021.ASO","Los Ríos",32.45,48.8,52.65,7.31,162133,12785,174918,332258,157340,52617,"Mujer"
"1755",1755,"2021.SON","Los Ríos",35.49,51.13,54.53,6.24,169985,11321,181305,332473,151168,60320,"Mujer"
"1756",1756,"2021.OND","Los Ríos",34.7,52.51,55.85,5.97,174707,11099,185805,332681,146876,60622,"Mujer"
"1757",1757,"2021.NDE","Los Ríos",35.19,53.35,57.15,6.65,177586,12648,190234,332844,142610,62494,"Mujer"
"1758",1758,"2022.DEF","Los Ríos",32.69,53.99,57.32,5.81,179805,11100,190905,333056,142151,58780,"Mujer"
"1759",1759,"2022.EFM","Los Ríos",33.86,53.49,57.12,6.36,178269,12104,190372,333266,142894,60361,"Mujer"
"1760",1760,"2022.FMA","Los Ríos",33.86,53.19,56.59,6,177361,11326,188688,333457,144769,60054,"Mujer"
"1761",1761,"2022.MAM","Los Ríos",32.64,52.65,56.23,6.36,175682,11941,187623,333670,146047,57346,"Mujer"
"1762",1762,"2022.AMJ","Los Ríos",32.75,52.51,55.71,5.75,175326,10687,186013,333870,147857,57413,"Mujer"
"1763",1763,"2022.MJJ","Los Ríos",32.58,53.53,56.61,5.43,178829,10275,189103,334043,144940,58267,"Mujer"
"1764",1764,"2022.JJA","Los Ríos",32.34,52.28,55.96,6.56,174767,12276,187043,334263,147220,56523,"Mujer"
"1765",1765,"2022.JAS","Los Ríos",33,51.94,55.76,6.86,173709,12795,186505,334461,147956,57322,"Mujer"
"1766",1766,"2022.ASO","Los Ríos",32.35,51.8,55.65,6.92,173348,12891,186239,334666,148427,56086,"Mujer"
"1767",1767,"2022.SON","Los Ríos",32.29,51.81,55.19,6.12,173483,11313,184796,334848,150052,56018,"Mujer"
"1768",1768,"2022.OND","Los Ríos",32.26,53.21,56.53,5.87,178283,11119,189402,335061,145659,57507,"Mujer"
"1769",1769,"2022.NDE","Los Ríos",33.04,53.93,58.12,7.21,180828,14044,194872,335284,140412,59743,"Mujer"
"1770",1770,"2023.DEF","Los Ríos",36.03,54.62,59.03,7.47,183272,14791,198063,335509,137446,66028,"Mujer"
"1771",1771,"2023.EFM","Los Ríos",35.15,52.96,57.4,7.73,177787,14885,192673,335692,143019,62490,"Mujer"
"1772",1772,"2023.FMA","Los Ríos",35.45,52.69,56.62,6.93,176995,13189,190185,335898,145713,62751,"Mujer"
"1773",1773,"2023.MAM","Los Ríos",33.64,52.8,56.51,6.56,177453,12468,189921,336092,146171,59702,"Mujer"
"1774",1774,"2023.AMJ","Los Ríos",33.13,52.64,56.62,7.03,177025,13388,190413,336306,145893,58657,"Mujer"
"1775",1775,"2023.MJJ","Los Ríos",33.3,53.4,57.64,7.36,179708,14272,193981,336520,142539,59852,"Mujer"
"1776",1776,"2023.JJA","Los Ríos",33.29,53.29,58.16,8.37,179431,16392,195824,336722,140898,59732,"Mujer"
"1777",1777,"2020.JJA","Arica y Parinacota",28.41,45.28,50.05,9.52,90424,9514,99937,199694,99757,25687,"Mujer"
"1778",1778,"2020.JAS","Arica y Parinacota",29.64,45.22,49.99,9.55,90430,9546,99975,199972,99997,26799,"Mujer"
"1779",1779,"2020.ASO","Arica y Parinacota",32.1,47.66,50.97,6.49,95436,6627,102064,200239,98175,30633,"Mujer"
"1780",1780,"2020.SON","Arica y Parinacota",32.69,48.88,52.13,6.23,98007,6510,104516,200501,95985,32037,"Mujer"
"1781",1781,"2020.OND","Arica y Parinacota",33.78,49.77,53.08,6.24,99918,6648,106566,200773,94207,33753,"Mujer"
"1782",1782,"2020.NDE","Arica y Parinacota",32.17,50.34,54.11,6.96,101210,7576,108785,201041,92256,32563,"Mujer"
"1783",1783,"2021.DEF","Arica y Parinacota",31.85,51.81,56.23,7.86,104295,8896,113191,201315,88124,33221,"Mujer"
"1784",1784,"2021.EFM","Arica y Parinacota",29.57,51.96,56.13,7.42,104749,8399,113148,201584,88436,30974,"Mujer"
"1785",1785,"2021.FMA","Arica y Parinacota",29.49,50.81,55.25,8.04,102563,8962,111525,201853,90328,30249,"Mujer"
"1786",1786,"2021.MAM","Arica y Parinacota",29.81,50.87,54.27,6.25,102824,6856,109681,202115,92434,30654,"Mujer"
"1787",1787,"2021.AMJ","Arica y Parinacota",33.03,50.11,53.5,6.34,101420,6868,108288,202397,94109,33497,"Mujer"
"1788",1788,"2021.MJJ","Arica y Parinacota",33.63,50.87,53.68,5.24,103084,5699,108783,202661,93878,34672,"Mujer"
"1789",1789,"2021.JJA","Arica y Parinacota",35.65,51.01,53.91,5.37,103504,5879,109383,202903,93520,36904,"Mujer"
"1790",1790,"2021.JAS","Arica y Parinacota",33.76,51.87,54.54,4.89,105356,5413,110769,203107,92338,35573,"Mujer"
"1791",1791,"2021.ASO","Arica y Parinacota",32.71,51.94,54.95,5.48,105600,6122,111722,203304,91582,34541,"Mujer"
"1792",1792,"2021.SON","Arica y Parinacota",31.72,52.02,54.76,4.99,105866,5566,111432,203503,92071,33579,"Mujer"
"1793",1793,"2021.OND","Arica y Parinacota",31.41,52.07,54.69,4.79,106070,5333,111403,203714,92311,33316,"Mujer"
"1794",1794,"2021.NDE","Arica y Parinacota",30.48,53.4,55.57,3.89,108893,4412,113305,203911,90606,33186,"Mujer"
"1795",1795,"2022.DEF","Arica y Parinacota",30.02,53.15,55.56,4.34,108487,4927,113414,204119,90705,32566,"Mujer"
"1796",1796,"2022.EFM","Arica y Parinacota",30.42,53.38,56.34,5.25,109064,6043,115106,204316,89210,33177,"Mujer"
"1797",1797,"2022.FMA","Arica y Parinacota",30.8,53.92,57.27,5.85,110285,6852,117136,204519,87383,33970,"Mujer"
"1798",1798,"2022.MAM","Arica y Parinacota",31.09,54,57.65,6.32,110556,7463,118020,204719,86699,34369,"Mujer"
"1799",1799,"2022.AMJ","Arica y Parinacota",32.69,53.78,57.77,6.91,110196,8176,118371,204918,86547,36026,"Mujer"
"1800",1800,"2022.MJJ","Arica y Parinacota",34.96,53.99,58.28,7.37,110743,8806,119549,205115,85566,38714,"Mujer"
"1801",1801,"2022.JJA","Arica y Parinacota",35.66,54.62,58.83,7.16,112152,8643,120795,205328,84533,39993,"Mujer"
"1802",1802,"2022.JAS","Arica y Parinacota",36.63,54.58,58.9,7.34,112172,8886,121058,205527,84469,41086,"Mujer"
"1803",1803,"2022.ASO","Arica y Parinacota",36.14,54.4,58.62,7.21,111909,8700,120609,205734,85125,40447,"Mujer"
"1804",1804,"2022.SON","Arica y Parinacota",35.54,54.54,58.86,7.33,112331,8881,121212,205943,84731,39925,"Mujer"
"1805",1805,"2022.OND","Arica y Parinacota",34.49,54.33,58.17,6.59,112008,7899,119907,206147,86240,38628,"Mujer"
"1806",1806,"2022.NDE","Arica y Parinacota",33.03,53.69,57.49,6.61,110779,7847,118626,206348,87722,36586,"Mujer"
"1807",1807,"2023.DEF","Arica y Parinacota",32.01,52.54,57.17,8.11,108520,9580,118100,206560,88460,34740,"Mujer"
"1808",1808,"2023.EFM","Arica y Parinacota",32.72,53.77,58.34,7.84,111170,9460,120631,206764,86133,36379,"Mujer"
"1809",1809,"2023.FMA","Arica y Parinacota",33.47,54.54,59.51,8.35,112881,10282,123162,206972,83810,37776,"Mujer"
"1810",1810,"2023.MAM","Arica y Parinacota",37.1,55.62,60.27,7.71,115236,9624,124859,207167,82308,42755,"Mujer"
"1811",1811,"2023.AMJ","Arica y Parinacota",36.24,55.17,59.77,7.69,114419,9535,123954,207379,83425,41466,"Mujer"
"1812",1812,"2023.MJJ","Arica y Parinacota",37.08,55.17,59.63,7.48,114523,9266,123789,207582,83793,42468,"Mujer"
"1813",1813,"2023.JJA","Arica y Parinacota",35.79,55.06,59.34,7.21,114409,8896,123305,207796,84491,40945,"Mujer"
"1814",1814,"2020.JJA","Ñuble",28.67,43.5,48.81,10.89,181073,22124,203197,416295,213098,51921,"Mujer"
"1815",1815,"2020.JAS","Ñuble",29.04,44.36,49.71,10.77,184781,22293,207073,416572,209499,53662,"Mujer"
"1816",1816,"2020.ASO","Ñuble",29.58,45.48,50.53,9.99,189604,21038,210642,416898,206256,56086,"Mujer"
"1817",1817,"2020.SON","Ñuble",32.47,47.7,52.53,9.2,198990,20168,219158,417203,198045,64608,"Mujer"
"1818",1818,"2020.OND","Ñuble",31.43,49.01,53.38,8.19,204637,18250,222888,417515,194627,64321,"Mujer"
"1819",1819,"2020.NDE","Ñuble",31.92,49.97,54.74,8.7,208803,19892,228694,417817,189123,66659,"Mujer"
"1820",1820,"2021.DEF","Ñuble",30.51,49.85,54.61,8.72,208419,19906,228326,418118,189792,63589,"Mujer"
"1821",1821,"2021.EFM","Ñuble",33.18,49.78,54.86,9.26,208283,21266,229549,418413,188864,69102,"Mujer"
"1822",1822,"2021.FMA","Ñuble",33.21,49.47,53.99,8.37,207131,18909,226039,418701,192662,68795,"Mujer"
"1823",1823,"2021.MAM","Ñuble",32.82,48.32,53.03,8.89,202463,19748,222211,419016,196805,66443,"Mujer"
"1824",1824,"2021.AMJ","Ñuble",32.18,46.78,52.18,10.35,196167,22654,218821,419330,200509,63117,"Mujer"
"1825",1825,"2021.MJJ","Ñuble",32.08,46.98,52.43,10.39,197145,22861,220006,419636,199630,63250,"Mujer"
